SN:3K60180500001584 BD:Jul 23 2018 VC:834b9c1 MD5:48f99e4865ed8b810be1bb0eaaabf929
SysTime,                      Time,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
08/04/2021 08:39:06.140, 08/04/2021 08:39:06.076, 4.16199e+0, 4.98886e-5, 9.85097e+1, 7.42390e-3, 1.80682e+0, 2.33586e-3, 1.37612e+4, 1.55678e+2, 6.06639e+2, 3.87239e+1, 1.83204e+0, 2.38983e-3, 6.15101e+2, 3.92164e+1, 4.98140e+2, 9.63470e-1, 1.99595e+1, 2.23084e-2, 2.16081e+1, 2.09106e-2, 2.77519e+0, 6.82775e-4, 2.74923e+0, 5.62269e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:11.107, 08/04/2021 08:39:11.049, 4.16202e+0, 5.04933e-5, 9.85148e+1, 7.51388e-3, 1.80563e+0, 3.94998e-3, 1.37098e+4, 1.72711e+2, 6.35149e+2, 7.80983e+1, 1.83072e+0, 3.95193e-3, 6.43981e+2, 7.92198e+1, 4.98428e+2, 5.67807e-1, 1.99810e+1, 1.85600e-3, 2.16718e+1, 2.14622e-2, 2.77474e+0, 4.04090e-4, 2.74948e+0, 6.15624e-4, 2.00000e+1, 0.00000e+0, 1.44000e+1, 3.13050e+0, 3, 2, 
08/04/2021 08:39:16.076, 08/04/2021 08:39:16.022, 4.16204e+0, 4.63814e-5, 9.85175e+1, 6.90200e-3, 1.80680e+0, 5.36167e-3, 1.36448e+4, 6.36445e+1, 5.81275e+2, 6.42547e+1, 1.83180e+0, 5.37120e-3, 5.89318e+2, 6.51664e+1, 4.98657e+2, 1.70683e+0, 1.99862e+1, 3.47925e-3, 2.17237e+1, 1.14979e-2, 2.77458e+0, 9.05668e-5, 2.74882e+0, 2.47648e-4, 2.00000e+1, 0.00000e+0, 1.86000e+1, 3.13050e+0, 3, 2, 
08/04/2021 08:39:21.055, 08/04/2021 08:39:20.994, 4.16207e+0, 2.38120e-5, 9.85225e+1, 3.54345e-3, 1.81044e+0, 1.69029e-3, 1.36414e+4, 1.16473e+2, 4.88685e+2, 4.04136e+1, 1.83548e+0, 1.86497e-3, 4.95445e+2, 4.09837e+1, 4.98254e+2, 9.02228e-1, 1.99859e+1, 1.27161e-2, 2.17587e+1, 1.71723e-2, 2.77548e+0, 4.23097e-4, 2.74929e+0, 5.48931e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:26.018, 08/04/2021 08:39:25.967, 4.16203e+0, 6.76538e-5, 9.85171e+1, 1.00675e-2, 1.80777e+0, 2.50262e-3, 1.36256e+4, 1.69717e+2, 7.04723e+2, 8.90566e+1, 1.83274e+0, 2.69551e-3, 7.14459e+2, 9.02955e+1, 4.98006e+2, 1.52750e+0, 1.99908e+1, 1.38368e-2, 2.17988e+1, 1.53565e-2, 2.77506e+0, 7.00762e-4, 2.74926e+0, 7.24266e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:30.999, 08/04/2021 08:39:30.940, 4.16210e+0, 5.17119e-5, 9.85264e+1, 7.69522e-3, 1.80661e+0, 2.82968e-3, 1.35780e+4, 1.63974e+2, 6.93235e+2, 3.34897e+1, 1.83147e+0, 2.99444e-3, 7.02778e+2, 3.39727e+1, 4.98482e+2, 7.86117e-1, 2.00172e+1, 1.96562e-2, 2.18321e+1, 1.37615e-2, 2.77487e+0, 7.32615e-4, 2.74960e+0, 5.45588e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:35.971, 08/04/2021 08:39:35.913, 4.16209e+0, 3.97625e-5, 9.85260e+1, 5.91703e-3, 1.80328e+0, 1.93243e-3, 1.35717e+4, 1.50012e+2, 6.65364e+2, 4.17827e+1, 1.82809e+0, 2.04862e-3, 6.74518e+2, 4.23419e+1, 4.98468e+2, 1.73919e+0, 2.00076e+1, 4.27548e-3, 2.18934e+1, 1.46821e-2, 2.77476e+0, 4.11928e-4, 2.74899e+0, 8.33535e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:40.940, 08/04/2021 08:39:40.885, 4.16209e+0, 3.36654e-5, 9.85252e+1, 5.00973e-3, 1.80402e+0, 1.36422e-3, 1.36266e+4, 1.72048e+2, 5.71144e+2, 2.47189e+1, 1.82894e+0, 1.61384e-3, 5.79036e+2, 2.51114e+1, 4.98424e+2, 1.05837e+0, 2.00218e+1, 3.19759e-2, 2.19266e+1, 1.14684e-2, 2.77467e+0, 6.20065e-4, 2.74892e+0, 6.94213e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:45.913, 08/04/2021 08:39:45.859, 4.16208e+0, 1.89037e-5, 9.85231e+1, 2.81306e-3, 1.80513e+0, 3.30013e-3, 1.36257e+4, 2.44036e+2, 4.89134e+2, 1.98433e+1, 1.83007e+0, 3.51792e-3, 4.95889e+2, 2.00572e+1, 4.98168e+2, 1.53473e+0, 2.00127e+1, 1.24142e-3, 2.19730e+1, 1.48496e-2, 2.77519e+0, 7.28405e-4, 2.74944e+0, 6.14542e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:50.891, 08/04/2021 08:39:50.831, 4.16202e+0, 4.99103e-5, 9.85155e+1, 7.42712e-3, 1.80770e+0, 1.82869e-3, 1.38100e+4, 1.55444e+2, 4.62143e+2, 5.62222e+0, 1.83301e+0, 1.88726e-3, 4.68614e+2, 5.72028e+0, 4.98195e+2, 1.16915e+0, 2.00111e+1, 1.98841e-3, 2.20146e+1, 1.38503e-2, 2.77533e+0, 5.87071e-4, 2.74914e+0, 1.74903e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:39:55.866, 08/04/2021 08:39:55.803, 4.16208e+0, 3.21305e-5, 9.85240e+1, 4.78132e-3, 1.80856e+0, 1.82597e-3, 1.36690e+4, 1.73537e+2, 4.58691e+2, 4.57025e+0, 1.83362e+0, 1.82113e-3, 4.65048e+2, 4.64265e+0, 4.98363e+2, 1.11903e+0, 2.00024e+1, 1.05681e-2, 2.20687e+1, 2.33308e-2, 2.77497e+0, 2.82739e-4, 2.74917e+0, 6.27848e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:40:00.835, 08/04/2021 08:40:00.776, 4.16212e+0, 6.00844e-5, 9.85301e+1, 8.94114e-3, 1.80845e+0, 4.42676e-3, 1.36095e+4, 1.43556e+2, 4.64746e+2, 3.47928e+0, 1.83340e+0, 4.72811e-3, 4.71159e+2, 3.53555e+0, 4.98454e+2, 1.74670e+0, 2.00160e+1, 1.33190e-2, 2.21217e+1, 1.31402e-2, 2.77524e+0, 4.28228e-4, 2.74886e+0, 3.28973e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:40:05.808, 08/04/2021 08:40:05.750, 4.16217e+0, 4.55334e-5, 9.85378e+1, 6.77581e-3, 1.80707e+0, 3.32957e-3, 1.37566e+4, 1.56630e+2, 4.82138e+2, 2.15784e+1, 1.83228e+0, 3.47622e-3, 4.88863e+2, 2.18820e+1, 4.98334e+2, 9.93670e-1, 2.00093e+1, 3.87711e-3, 2.21615e+1, 5.39313e-3, 2.77525e+0, 7.52591e-4, 2.74903e+0, 4.37004e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:40:10.779, 08/04/2021 08:40:10.722, 4.16217e+0, 3.01249e-5, 9.85366e+1, 4.48288e-3, 1.80482e+0, 2.84937e-3, 1.35944e+4, 2.01764e+2, 4.96382e+2, 6.23964e+0, 1.82969e+0, 3.18085e-3, 5.03223e+2, 6.37854e+0, 4.98172e+2, 1.61405e+0, 2.00401e+1, 1.93141e-2, 2.22014e+1, 2.32595e-2, 2.77455e+0, 6.21375e-4, 2.74862e+0, 6.61609e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:40:15.748, 08/04/2021 08:40:15.695, 4.16225e+0, 3.15541e-5, 9.85493e+1, 4.69555e-3, 1.80203e+0, 2.49014e-3, 1.36823e+4, 1.93883e+2, 5.65000e+2, 3.72517e+1, 1.82702e+0, 2.50139e-3, 5.72841e+2, 3.78295e+1, 4.98062e+2, 1.25403e+0, 2.00269e+1, 1.74815e-2, 2.22482e+1, 9.90776e-3, 2.77490e+0, 9.88461e-4, 2.74855e+0, 2.76962e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:40:20.724, 08/04/2021 08:40:20.667, 4.16225e+0, 4.15115e-5, 9.85495e+1, 6.17731e-3, 1.79906e+0, 3.21589e-3, 1.37138e+4, 3.19960e+2, 5.83803e+2, 2.45599e+1, 1.82408e+0, 3.73882e-3, 5.91918e+2, 2.48317e+1, 4.98609e+2, 1.67219e+0, 2.00382e+1, 3.44278e-2, 2.22906e+1, 1.59501e-2, 2.77481e+0, 2.93514e-4, 2.74915e+0, 4.42606e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:40:25.699, 08/04/2021 08:40:25.639, 4.16228e+0, 4.38952e-5, 9.85533e+1, 6.53202e-3, 1.79610e+0, 2.64800e-3, 1.36020e+4, 1.36011e+2, 6.34751e+2, 3.37561e+1, 1.82087e+0, 2.61616e-3, 6.43507e+2, 3.42892e+1, 4.98550e+2, 1.13496e+0, 2.00285e+1, 6.17730e-3, 2.23481e+1, 2.05584e-2, 2.77512e+0, 4.90226e-4, 2.74858e+0, 3.03401e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:40:30.694, 08/04/2021 08:40:30.613, 4.16224e+0, 3.15900e-5, 9.85470e+1, 4.70089e-3, 1.79527e+0, 2.23720e-3, 1.36949e+4, 1.53960e+2, 6.97394e+2, 7.71626e+1, 1.82020e+0, 2.52617e-3, 7.07074e+2, 7.81968e+1, 4.97827e+2, 1.39934e+0, 2.00517e+1, 2.16393e-2, 2.24179e+1, 2.26253e-2, 2.77474e+0, 7.24910e-4, 2.74908e+0, 6.03301e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:40:35.645, 08/04/2021 08:40:35.586, 4.16224e+0, 1.92720e-5, 9.85476e+1, 2.86786e-3, 1.79107e+0, 3.05422e-3, 1.37263e+4, 2.61220e+2, 7.78927e+2, 3.73038e+1, 1.81600e+0, 3.16282e-3, 7.89764e+2, 3.77414e+1, 4.98245e+2, 1.30863e+0, 2.00645e+1, 6.68382e-3, 2.24825e+1, 2.16647e-2, 2.77470e+0, 5.80865e-4, 2.74840e+0, 2.43201e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:40:40.627, 08/04/2021 08:40:40.564, 4.16228e+0, 1.07004e-5, 9.85542e+1, 1.59232e-3, 1.79343e+0, 2.05343e-3, 1.36128e+4, 2.83433e+2, 6.01710e+2, 3.68308e+1, 1.81818e+0, 2.25511e-3, 6.10011e+2, 3.72814e+1, 4.98519e+2, 1.50154e+0, 2.00735e+1, 1.07628e-2, 2.25314e+1, 1.98909e-2, 2.77412e+0, 9.58155e-4, 2.74838e+0, 8.33316e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:40:45.597, 08/04/2021 08:40:45.537, 4.16228e+0, 3.26373e-5, 9.85542e+1, 4.85675e-3, 1.79814e+0, 2.62351e-3, 1.35922e+4, 1.71354e+2, 5.45373e+2, 1.69239e+1, 1.82291e+0, 2.54900e-3, 5.52889e+2, 1.71802e+1, 4.98664e+2, 4.41503e-1, 2.01025e+1, 1.89172e-2, 2.25953e+1, 2.02906e-2, 2.77470e+0, 9.21660e-4, 2.74855e+0, 7.92967e-4, 2.00000e+1, 0.00000e+0, 1.44000e+1, 3.13050e+0, 3, 1, 
08/04/2021 08:40:50.565, 08/04/2021 08:40:50.510, 4.16230e+0, 3.03417e-5, 9.85560e+1, 4.51513e-3, 1.80050e+0, 3.59714e-3, 1.36872e+4, 1.16295e+2, 6.00611e+2, 1.17776e+1, 1.82548e+0, 3.83282e-3, 6.08945e+2, 1.19150e+1, 4.98297e+2, 1.39113e+0, 2.01246e+1, 2.82652e-2, 2.26354e+1, 1.60268e-2, 2.77447e+0, 6.11095e-4, 2.74814e+0, 9.29927e-4, 2.00000e+1, 0.00000e+0, 1.86000e+1, 3.13050e+0, 3, 1, 
08/04/2021 08:40:55.569, 08/04/2021 08:40:55.482, 4.16200e+0, 3.09682e-4, 9.85125e+1, 4.60836e-2, 1.80126e+0, 3.53344e-3, 1.38274e+4, 1.09720e+2, 5.12759e+2, 2.89205e+1, 1.82651e+0, 3.69165e-3, 5.19949e+2, 2.93385e+1, 4.98063e+2, 1.63168e+0, 2.01190e+1, 5.23117e-3, 2.26826e+1, 1.02380e-2, 2.77469e+0, 2.42448e-4, 2.74876e+0, 1.64779e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:41:00.512, 08/04/2021 08:41:00.456, 4.16232e+0, 5.48020e-5, 9.85589e+1, 8.15506e-3, 1.80073e+0, 2.08129e-3, 1.36732e+4, 2.36719e+2, 5.94508e+2, 3.47534e+1, 1.82570e+0, 2.43575e-3, 6.02747e+2, 3.51776e+1, 4.98070e+2, 1.04897e+0, 2.01074e+1, 1.65134e-2, 2.27530e+1, 2.21337e-2, 2.77433e+0, 9.84392e-4, 2.74821e+0, 4.27318e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:41:05.493, 08/04/2021 08:41:05.435, 4.16231e+0, 6.65002e-5, 9.85577e+1, 9.89587e-3, 1.80005e+0, 4.31430e-3, 1.37289e+4, 1.56583e+2, 5.13379e+2, 1.64028e+1, 1.82511e+0, 4.64743e-3, 5.20525e+2, 1.66167e+1, 4.98528e+2, 1.62218e+0, 2.01322e+1, 2.80441e-3, 2.28116e+1, 1.96565e-2, 2.77463e+0, 6.40560e-4, 2.74851e+0, 6.14935e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 1, 
08/04/2021 08:41:10.465, 08/04/2021 08:41:10.409, 4.16183e+0, 3.69330e-4, 9.84866e+1, 5.49598e-2, 1.80134e+0, 2.63164e-3, 1.36708e+4, 3.27479e+2, 5.20206e+2, 2.75179e+1, 1.82631e+0, 3.18644e-3, 5.27419e+2, 2.79559e+1, 4.98543e+2, 1.39723e+0, 2.01435e+1, 1.33850e-2, 2.28416e+1, 2.56467e-2, 2.77460e+0, 8.32082e-4, 2.74860e+0, 8.37015e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:15.447, 08/04/2021 08:41:15.386, 4.16236e+0, 5.91718e-5, 9.85651e+1, 8.80533e-3, 1.80309e+0, 2.66369e-3, 1.37097e+4, 2.28922e+2, 4.53757e+2, 1.04912e+1, 1.82815e+0, 3.11690e-3, 4.60065e+2, 1.06807e+1, 4.98191e+2, 1.08394e+0, 2.01409e+1, 9.63702e-3, 2.29194e+1, 1.99063e-2, 2.77441e+0, 5.94600e-4, 2.74815e+0, 4.59205e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:20.418, 08/04/2021 08:41:20.359, 4.16236e+0, 1.38999e-5, 9.85659e+1, 2.06844e-3, 1.80333e+0, 2.56805e-3, 1.38225e+4, 1.21535e+2, 4.54437e+2, 1.11847e+1, 1.82861e+0, 2.80025e-3, 4.60806e+2, 1.13232e+1, 4.98205e+2, 1.70741e+0, 2.01500e+1, 1.52846e-2, 2.29712e+1, 1.52232e-2, 2.77520e+0, 4.25374e-4, 2.74837e+0, 6.15290e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:25.409, 08/04/2021 08:41:25.332, 4.16240e+0, 3.27521e-5, 9.85718e+1, 4.87383e-3, 1.80279e+0, 2.54920e-3, 1.35603e+4, 2.02281e+2, 5.28828e+2, 4.00940e+1, 1.82757e+0, 2.86981e-3, 5.36095e+2, 4.05936e+1, 4.98200e+2, 9.35713e-1, 2.01626e+1, 1.33909e-3, 2.29929e+1, 2.11031e-2, 2.77471e+0, 5.72182e-4, 2.74787e+0, 6.61603e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:30.374, 08/04/2021 08:41:30.305, 4.16239e+0, 4.79019e-5, 9.85696e+1, 7.12827e-3, 1.80230e+0, 1.90412e-3, 1.37420e+4, 3.48651e+2, 5.54154e+2, 5.35942e+0, 1.82741e+0, 2.39434e-3, 5.61876e+2, 5.51828e+0, 4.98584e+2, 1.69005e+0, 2.01709e+1, 6.11116e-3, 2.30715e+1, 2.33897e-2, 2.77444e+0, 2.08791e-4, 2.74832e+0, 1.65545e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:35.328, 08/04/2021 08:41:35.278, 4.16242e+0, 3.82710e-5, 9.85745e+1, 5.69508e-3, 1.80421e+0, 3.73512e-3, 1.37138e+4, 3.29664e+2, 5.22021e+2, 1.12496e+1, 1.82930e+0, 4.04214e-3, 5.29282e+2, 1.15545e+1, 4.97948e+2, 1.60968e+0, 2.01755e+1, 1.39131e-2, 2.31278e+1, 2.08054e-2, 2.77428e+0, 6.89820e-4, 2.74833e+0, 5.49523e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:40.308, 08/04/2021 08:41:40.251, 4.16243e+0, 4.36506e-5, 9.85757e+1, 6.49562e-3, 1.80109e+0, 3.67765e-3, 1.36085e+4, 3.09254e+2, 4.87385e+2, 1.51389e+1, 1.82594e+0, 3.63263e-3, 4.94107e+2, 1.52451e+1, 4.98349e+2, 8.75223e-1, 2.01870e+1, 2.69947e-3, 2.31954e+1, 1.57714e-2, 2.77495e+0, 5.66052e-4, 2.74808e+0, 5.46653e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:45.283, 08/04/2021 08:41:45.223, 4.16244e+0, 3.30062e-5, 9.85768e+1, 4.91164e-3, 1.79857e+0, 1.75965e-3, 1.35440e+4, 2.94911e+2, 4.63798e+2, 1.57137e+0, 1.82327e+0, 1.92342e-3, 4.70166e+2, 1.59616e+0, 4.98572e+2, 1.59941e+0, 2.01968e+1, 1.95452e-3, 2.32322e+1, 2.08657e-2, 2.77480e+0, 6.78509e-4, 2.74770e+0, 2.66108e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:50.252, 08/04/2021 08:41:50.195, 4.16248e+0, 4.58450e-5, 9.85838e+1, 6.82217e-3, 1.79893e+0, 1.39795e-3, 1.36543e+4, 1.67447e+2, 4.76662e+2, 3.91102e+0, 1.82384e+0, 1.66316e-3, 4.83261e+2, 3.89643e+0, 4.98352e+2, 1.02081e+0, 2.02114e+1, 2.67096e-2, 2.33087e+1, 8.50925e-3, 2.77427e+0, 2.87800e-4, 2.74800e+0, 9.64161e-5, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
08/04/2021 08:41:55.226, 08/04/2021 08:41:55.169, 4.16248e+0, 2.55253e-5, 9.85836e+1, 3.79840e-3, 1.80118e+0, 3.87730e-3, 1.36203e+4, 2.57599e+2, 4.67298e+2, 5.35025e+0, 1.82605e+0, 4.32311e-3, 4.73751e+2, 5.46492e+0, 4.97965e+2, 1.72705e+0, 2.02241e+1, 1.47998e-2, 2.33539e+1, 2.16393e-2, 2.77434e+0, 5.72201e-4, 2.74773e+0, 7.22460e-4, 2.00000e+1, 0.00000e+0, 1.30000e+1, 0.00000e+0, 3, 2, 
